Molecule ChEMBL ID,Smiles,Standard Value,pIC50,Mol,MolWt,LogP,HDonors,HAcceptors
CHEMBL3589965,COc1cc2c(cc1OC)CN(S(=O)(=O)c1cccc(-n3cc(COc4ccc5ccc(=O)oc5c4)nn3)c1)CC2,200.0,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E6FF0>,574.615,3.7169000000000025,0,9
CHEMBL494515,COc1ccc(C(=O)c2cc3ccccc3cc2-c2cccnc2)cc1,19.0,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7060>,339.394,5.1414000000000035,0,3
CHEMBL446775,COc1ccc(Cc2cc3ccccc3cc2-c2cncc(OC)c2)cc1,6.0,8.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E70D0>,355.43700000000007,5.509800000000005,0,3
CHEMBL524011,N#Cc1ccc(Cc2cc3ccccc3cc2-c2cccnc2)cc1,60.0,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7140>,320.39500000000004,5.364280000000004,0,2
CHEMBL363493,O=c1c(-c2ccccc2)c(-n2ccnc2)oc2cc(OCc3ccccc3)ccc12,512861383991.37,-2.7100000000000044,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E71B0>,394.4300000000001,5.224700000000004,0,4
CHEMBL363493,O=c1c(-c2ccccc2)c(-n2ccnc2)oc2cc(OCc3ccccc3)ccc12,250.0,6.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7220>,394.4300000000001,5.224700000000004,0,4
CHEMBL191488,COc1ccc2c(=O)c(-c3ccccc3)c(Sc3ncc[nH]3)oc2c1,50000.0,4.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7290>,350.39900000000006,4.342900000000002,1,5
CHEMBL1172779,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1O,2440.0,5.61261017366127,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7300>,277.32300000000004,3.7506000000000026,2,3
CHEMBL4093089,Nc1ccc(S(=O)(=O)c2ccc(N/C=C\C(=O)c3ccc4c(c3)Nc3ccccc3S4)cc2)cc1,31.92,7.495937117321308,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7370>,499.6170000000002,6.118300000000003,3,7
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,8.0,8.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E73E0>,285.31,2.65916,0,4
CHEMBL1825022,N#Cc1ccc(C(c2ccc(C#N)cc2)n2nccn2)cc1,79980.0,4.097018600202497,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7450>,285.31,2.65916,0,4
CHEMBL149791,CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1,24880.0,4.604149623981219,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E74C0>,316.4,5.466900000000006,2,2
CHEMBL4126284,CCS(=O)(=O)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,10000.0,5.0,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7530>,451.5670000000002,4.529800000000003,0,4
CHEMBL4103066,CCN(CC)c1ccc2cc(-c3nc(C)cs3)c(=O)oc2c1,1100.0,5.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E75A0>,314.4100000000001,4.071120000000003,0,5
CHEMBL29997,Clc1ccc(C(Cc2ccccc2)(c2ccc(Cl)cc2)c2cncnc2)cc1,1009.25,5.996001241917648,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7610>,405.3280000000001,6.3605000000000045,0,2
CHEMBL3622071,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)c(Cl)c2)c1,4.198,8.376957565753619,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7680>,463.9720000000002,3.5144800000000016,1,7
CHEMBL3622055,N#Cc1ccc(N(CCSc2ccc(O)c(Cl)c2)n2cnnc2)cc1,0.26,9.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E76F0>,371.853,3.570780000000002,1,6
CHEMBL30047,CCC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cncnc1,2950.0,5.530177984021837,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7760>,343.25700000000006,5.5278000000000045,0,2
CHEMBL1209693,COC(C)(C)CC1n2cncc2CN([C@@H](C)c2ccc(Cl)cc2)S1(=O)=O,17.0,7.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E77D0>,397.9280000000001,3.756800000000003,0,4
CHEMBL4212655,Cc1ccccc1-c1cc2cc([N+](=O)[O-])ccc2[nH]1,6870.0,5.16304326294045,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7840>,252.273,4.051520000000003,1,2
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,9.95,8.002176919254275,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E78B0>,285.31,2.65916,0,4
CHEMBL103685,CC(C)(C(=O)OC1CCCCC1)c1ccncc1,13001.7,4.88599985905086,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7920>,247.33799999999997,3.235100000000002,0,3
CHEMBL5401549,CCC(C(=O)O[C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C)c1ccncc1,3962.78,5.402000037541694,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7990>,301.42999999999995,4.189100000000003,0,3
CHEMBL5407494,C[C@@H]1[C@@H](OC(=O)C(C)(C)c2cccnc2)C[C@H]2C[C@@H]1C2(C)C,29991.63,4.5229999303468915,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7A00>,301.43000000000006,3.973100000000003,0,3
CHEMBL135037,O=C(Cc1cccnc1)OC12CC3CC(CC(C3)C1)C2,8892.01,5.051000057562973,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7A70>,271.35999999999996,3.1361000000000017,0,3
CHEMBL134509,CC(C(=O)OC12CC3CC(CC(C3)C1)C2)c1cccnc1,9099.13,5.0410001301252585,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7AE0>,285.38699999999994,3.6971000000000025,0,3
CHEMBL9687,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,80352.61,4.0950000119910115,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7B50>,254.285,3.4017000000000017,0,3
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1199.5,5.9209997476961505,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7BC0>,286.23900000000003,2.2824000000000004,4,6
CHEMBL88169,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,3303.7,5.480999396660359,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7C30>,302.28200000000004,2.518500000000001,3,6
CHEMBL491692,O=C(CCc1ccc(O)cc1)c1ccccc1O,34593.94,4.460999972162774,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7CA0>,242.274,2.9133000000000018,2,3
CHEMBL402970,COc1ccc2c(c1)OC(c1ccc(O)cc1)CC2=O,3698.28,5.43200021111857,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7D10>,270.284,3.1073000000000013,1,4
CHEMBL390152,O=c1ccc2ccc(OCCn3ccnc3)cc2o1,31622.78,4.499999953328896,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7D80>,256.261,2.0685,0,4
CHEMBL5419796,COc1ccc(/C=C/c2c(CC=C(C)C)c(O)cc3c2CC(C(C)(C)O)O3)cc1,11091.75,4.954999927666485,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7DF0>,394.51100000000014,5.154300000000006,2,4
CHEMBL293122,C1=C(CCn2ccnc2)c2cccnc2CC1,500.03,6.301003938776766,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7E60>,225.29499999999996,2.6980000000000013,0,2
CHEMBL1173699,COc1ccc(OC)c(/C=C/c2ccc(N)cc2)c1,309.74,6.509002705984747,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7ED0>,255.317,3.4564000000000012,1,3
CHEMBL162549,O=C(Cn1ccnc1)c1ccc([N+](=O)[O-])cc1,199.99,6.698991719603,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E7F40>,231.21099999999998,1.6741999999999997,0,4
CHEMBL2430098,c1ccc2oc(Cn3ccnc3)cc2c1,7328.25,5.134999723323764,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8040>,198.22500000000002,2.677600000000001,0,2
CHEMBL198291,COc1ccc2cc(C(c3ccc(F)cc3)n3cncn3)oc2c1,48.98,7.309981219211305,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E80B0>,323.32700000000006,3.809700000000002,0,4
CHEMBL197650,COc1ccc2cc(C(c3ccc(C#N)cc3)n3cncn3)oc2c1,10.0,8.0,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8120>,330.34700000000004,3.5422800000000016,0,5
CHEMBL202231,O=[N+]([O-])c1ccc(C(c2cc3ccc(O)cc3o2)n2cncn2)cc1,59.98,7.221993538576491,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8190>,336.307,3.275800000000002,1,6
CHEMBL26651,CCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,84.92,7.070990014506039,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8200>,272.348,2.0854999999999997,1,3
CHEMBL368631,CC(C)(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,199.99,6.698991719603,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8270>,272.348,1.9414,1,3
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,680.77,6.16699959088106,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E82E0>,223.279,2.680480000000001,0,2
CHEMBL27698,CCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,110.92,6.954990139094176,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8350>,258.32099999999997,1.6954,1,3
CHEMBL331522,CCCCCCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,2798.98,5.553000204756657,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E83C0>,330.47200000000004,4.142700000000002,1,3
CHEMBL5400890,CCCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,790.68,6.101999246404839,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8430>,260.33700000000005,2.3015,1,3
CHEMBL5440090,CCCC1(c2ccc(N)cc2)CC(=O)NC1=O,77268.06,4.111999991622859,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E84A0>,232.283,1.3532,2,3
CHEMBL5434222,Brc1cccc(Cn2cc(Cn3ccnc3)c3ccccc32)c1,71.45,7.145997766873011,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8510>,366.26200000000006,4.696900000000002,0,1
CHEMBL324326,N#Cc1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,50.0,7.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8580>,312.37600000000003,3.8060800000000024,0,2
CHEMBL324070,Cc1ccc(S(=O)(=O)n2cc(C(c3ccccc3)n3ccnc3)c3ccccc32)cc1,5395.11,5.267999696132879,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E85F0>,427.5290000000001,5.020920000000004,0,3
CHEMBL5425388,CCN1CCc2cccc(C(Cc3cccc(Cl)c3)n3ccnc3)c21,109.9,6.959002307576509,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8660>,351.88100000000003,4.751000000000004,0,2
CHEMBL5401017,CCn1ccc2cccc(C(Cc3ccc(F)cc3)n3ccnc3)c21,61.94,7.208028798979232,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E86D0>,333.41,4.828900000000004,0,1
CHEMBL5394424,OC(c1cn(Cc2ccccc2Cl)c2ccccc12)n1ccnc1,53.95,7.268008550981071,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8740>,337.81000000000006,4.078700000000003,1,2
CHEMBL5438740,CCn1c(C(Cc2ccc(F)cc2)n2ccnn2)c(C)c2cc(Br)ccc21,3459.39,5.461000474325561,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E87B0>,427.32100000000014,5.294820000000004,0,2
CHEMBL5405284,O=C1c2ccccc2CCC1c1ccncc1,7396.05,5.131000161513581,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8820>,223.275,2.994300000000001,0,2
CHEMBL26279,COc1ccc2c(c1)CC(Cc1ccncc1)C2=O,3396.25,5.469000348574053,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8890>,253.301,2.687900000000001,0,3
CHEMBL24014,Oc1ccc2c(c1)CC(Cc1ccncc1)C2,1901.08,5.720999607054854,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8900>,225.291,2.744700000000001,1,2
CHEMBL23364,Oc1cccc2c1CCC(Cc1ccncc1)C2,529.66,6.2760028238082555,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8970>,239.318,3.134800000000001,1,2
CHEMBL304583,Oc1ccc2c(c1)C1C(CC2)C1c1ccncc1,66.07,7.179995693191682,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E89E0>,237.302,3.2306000000000017,1,2
CHEMBL168636,O=C1/C(=C/c2cccnc2)CCc2ccccc21,9204.5,5.035999797940923,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8A50>,235.28599999999997,3.294100000000002,0,2
CHEMBL415753,O=C1/C(=C/c2cc[nH]n2)CCc2ccccc21,17988.71,4.7449999795098705,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8AC0>,224.26299999999998,2.622200000000001,1,2
CHEMBL5396048,Cc1c(Cn2ccnc2)ccc2c(F)cc(F)cc12,179.89,6.744992978208245,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8B30>,258.27099999999996,3.6712200000000017,0,1
CHEMBL5440376,COc1cc2ccc(Cn3ccnc3)c(C)c2cc1F,570.16,6.244003254211103,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8BA0>,270.307,3.540720000000003,0,2
CHEMBL135709,OC(c1ccc(F)cc1)(c1cccnc1)c1ccc(Cl)cc1Cl,314.77,6.5020066659422975,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8C10>,348.20400000000006,4.811700000000002,1,2
CHEMBL133026,CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,144.88,6.838991562693998,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8C80>,328.2420000000001,5.742700000000005,0,1
CHEMBL133082,COC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,1599.56,5.79599946475137,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8CF0>,344.24100000000004,5.326700000000004,0,2
CHEMBL132929,Clc1ccc(C(c2ccc(Cl)cc2)n2ccnn2)cc1,18.49,7.733063088840827,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8D60>,304.18,4.222600000000003,0,2
CHEMBL137049,Clc1ccc(C(c2ccc(Cl)cc2)(c2cccnc2)n2ccnc2)cc1,50.0,7.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8DD0>,380.278,5.425100000000004,0,2
CHEMBL133198,Clc1ccc(C(c2ccc(Cl)cc2)(c2ccccn2)n2ccnc2)cc1,28.51,7.54500278269054,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8E40>,380.278,5.425100000000004,0,2
CHEMBL344904,Clc1ccc(C(c2ccc(Cl)cc2)(c2c[nH]cn2)n2ccnc2)cc1,16.0,7.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8EB0>,369.25500000000005,4.753200000000003,1,2
CHEMBL5423824,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1,1.5,8.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8F20>,477.3440000000001,2.3970800000000008,1,7
CHEMBL5440356,N#Cc1ccc(N(CCOc2ccc(O)cc2)n2cnnc2)cc1,26.0,7.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E8F90>,321.34000000000003,2.2040799999999994,1,6
CHEMBL3622060,N#Cc1ccc(N(CCCS(=O)(=O)c2ccc(O)cc2)n2cnnc2)cc1,15.0,7.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9000>,383.43300000000005,1.98908,1,7
CHEMBL3622065,N#Cc1ccc(N(CCn2ccc3cc(OS(N)(=O)=O)ccc32)n2cnnc2)cc1,2.698,8.568958054664115,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9070>,423.45800000000014,1.6566800000000002,1,7
CHEMBL3622066,Cn1cc(CCN(c2ccc(C#N)cc2)n2cnnc2)c2cc(OS(N)(=O)=O)ccc21,2.301,8.638083381331356,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E90E0>,437.48500000000024,1.7361799999999996,1,7
CHEMBL5395753,N#Cc1ccc(C(Cc2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,2.799,8.552997101533837,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9150>,369.406,1.5641800000000001,1,6
CHEMBL3623231,N#Cc1ccc(C(CCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,0.1199,9.92118081690115,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E91C0>,462.32900000000006,2.716780000000001,1,6
CHEMBL5413472,Oc1ccc(CC(c2ccc(Cl)cc2)n2cncn2)cc1,79.98,7.097018600202497,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9230>,299.761,3.4692000000000016,1,3
CHEMBL5404820,N#Cc1ccc(N(Cc2c(F)cc(O)cc2F)n2cnnc2)cc1,1.3,8.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E92A0>,327.294,2.6034800000000002,1,5
CHEMBL110524,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,15995.58,4.796000007769141,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9310>,285.38699999999994,3.902200000000003,0,3
CHEMBL5425696,CCCCCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,1.259e-09,17.899974269892137,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9380>,288.391,3.0817000000000005,1,3
CHEMBL317221,COc1cc(O)c(C(=O)/C=C/c2ccccc2)c(O)c1,18323.14,4.737000100110278,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E93F0>,270.284,3.0025000000000013,2,4
CHEMBL185819,COc1ccc2c(=O)c(-c3ccccc3)c(SCc3cccnc3)oc2c1,9204.5,5.035999797940923,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9460>,375.4490000000001,5.1559000000000035,0,5
CHEMBL186079,COc1ccc(-c2c(SCc3ccncc3)oc3cc(OCc4ccccc4)ccc3c2=O)cc1,529.66,6.2760028238082555,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E94D0>,481.57300000000026,6.734900000000006,0,6
CHEMBL185950,O=c1c(-c2ccc(O)cc2)c(SCc2ccncc2)oc2cc(O)ccc12,279.9,6.552997101533838,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9540>,377.4210000000001,4.558500000000002,2,6
CHEMBL224228,O=c1ccc2cc(Cn3ccnc3)ccc2o1,144.54,6.840011949618013,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E95B0>,226.23500000000004,2.0378,0,3
CHEMBL23365,COc1ccc2c(c1)CC(Cc1ccncc1)CC2,281838293.13,0.5499999999945225,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9620>,253.34499999999997,3.437800000000002,0,2
CHEMBL5396048,Cc1c(Cn2ccnc2)ccc2c(F)cc(F)cc12,0.08872,10.051978466858897,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9690>,258.27099999999996,3.6712200000000017,0,1
CHEMBL161530,O=c1ccoc2c(Cn3ccnc3)ccc(Br)c12,572796030.99,0.24199999999683763,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9700>,305.13100000000003,2.800300000000001,0,3
CHEMBL223983,COc1ccc2ccc(=O)oc2c1Cn1ccnc1,212324446.2,0.6730000000000449,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9770>,256.26099999999997,2.0463999999999998,0,4
CHEMBL28800,O=[N+]([O-])c1ccc(C(O)(c2ccccc2)c2cncnc2)cc1,935405674.15,0.028999999998863345,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E97E0>,307.309,2.6690000000000005,1,5
CHEMBL133082,COC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,990831944.89,0.004000000001213047,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9850>,344.24100000000004,5.326700000000004,0,2
CHEMBL3622363,Cn1nnc2ccc(C(c3ccc(OS(N)(=O)=O)cc3)n3cncn3)cc21,10889.3,4.963000037223874,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E98C0>,385.40900000000005,0.7797999999999993,1,7
CHEMBL162585,N#Cc1ccc(C2CCc3cncn32)cc1,588843655.36,0.22999999999674667,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9930>,209.252,2.29038,0,2
CHEMBL5406470,C1=NC=NC1CC(Cc1ccccc1)c1ccccc1,498884.49,3.3019999977888617,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E99A0>,262.356,3.884300000000003,0,2
CHEMBL5397559,Nc1ccc(C(CCCc2c[nH]cn2)c2ccc(N)cc2)cc1,905732600.9,0.04299999999913692,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9A10>,306.41300000000007,3.728900000000001,3,3
CHEMBL30043,Fc1ccc(C(F)(c2ccc(Cl)cc2)c2cncnc2)cc1,194.98,6.710009933945681,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9A80>,316.73800000000006,4.5305000000000035,0,2
CHEMBL343273,COc1cc(Cl)ccc1C(O)(c1ccccc1)c1cccnc1,1798.87,5.7450002209360775,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9AF0>,325.7950000000001,4.027800000000003,1,3
CHEMBL5398859,Clc1ccc(C(c2ccc(Cl)cc2)(c2ccsn2)n2ccnc2)cc1,57.02,7.243972787026559,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9B60>,386.307,5.486600000000004,0,3
CHEMBL5406393,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,2.099,8.6779875614176,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9BD0>,384.42100000000005,1.24448,1,7
CHEMBL5402457,N#Cc1ccc(N(CCCc2ccc(O)c(Br)c2)n2cnnc2)cc1,0.3597,9.444059562181488,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9C40>,398.26400000000007,3.520380000000002,1,5
CHEMBL5430347,CN(C)S(=O)(=O)Oc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1Br,23.01,7.638083381331357,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9CB0>,462.32900000000006,2.7351800000000015,0,6
CHEMBL3622363,Cn1nnc2ccc(C(c3ccc(OS(N)(=O)=O)cc3)n3cncn3)cc21,28.97,7.538051504796238,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9D20>,385.40900000000005,0.7797999999999993,1,7
CHEMBL163420,N#CCCCC1CCCc2cncn21,92.9,7.031984286006358,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9D90>,189.26200000000003,2.4543800000000005,0,2
CHEMBL162834,N#Cc1ccc(C2CCCCc3cncn32)cc1,14.09,7.851089006890644,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9E00>,237.30599999999998,3.0705800000000014,0,2
CHEMBL285809,N#Cc1ccc(C2(c3ccc(C#N)cc3)CCCc3cncn32)cc1,232.81,6.632998369161559,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9E70>,324.38699999999994,3.754660000000002,0,3
CHEMBL5398810,Cc1ccccc1C(CCc1c[nH]cn1)c1ccccc1C,33036.95,4.481000053945843,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9EE0>,290.4100000000001,4.791240000000004,1,1
CHEMBL5423113,Cc1cccc(C(CCCc2c[nH]cn2)c2cccc(C)c2)c1,27989.81,4.553000049594989,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9F50>,304.43700000000007,5.181340000000004,1,1
CHEMBL5412224,Fc1ccc(C(CCn2ccnc2)c2ccccc2)cc1,5000.35,5.300999596114219,<rdkit.Chem.rdchem.Mol object at 0x000002235F1E9FC0>,280.34600000000006,4.244400000000003,0,1
CHEMBL5417761,Fc1ccc(C(CCn2ccnc2)c2ccc(F)cc2)cc1,2197.86,5.6579999748624346,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA030>,298.336,4.383500000000003,0,1
CHEMBL5419948,Fc1ccc(C(CCn2cncn2)c2ccc(F)cc2)cc1,35974.93,4.444000042440511,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA0A0>,299.324,3.778500000000003,0,2
CHEMBL150799,CCCCOc1ccccc1-c1ccno1,14190.58,4.8479998536156925,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA110>,217.26799999999997,3.520500000000002,0,3
CHEMBL151449,CCCCOc1cccc(-c2ccno2)c1,1629.3,5.78799894248771,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA180>,217.26799999999997,3.520500000000002,0,3
CHEMBL137373,Fc1ccc(C(c2ccc(F)cc2)n2ccnc2)cc1,39.99,7.398048595866478,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA1F0>,270.282,3.799000000000003,0,1
CHEMBL375046,COc1cc(Cn2ccnc2)c2ccc(=O)oc2c1,169.82,6.770011163455189,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA260>,256.26099999999997,2.0463999999999998,0,4
CHEMBL31574,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,117.3,6.930701987884471,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA2D0>,286.23900000000003,2.282400000000001,4,6
CHEMBL451168,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)ccc21,9600.0,5.017728766960431,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA340>,272.25600000000003,2.509900000000001,3,5
CHEMBL132530,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,470.0,6.327902142064283,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA3B0>,302.41400000000004,3.973100000000003,1,3
CHEMBL1784805,CC(=O)c1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1,66.5,7.1771783546968955,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA420>,349.412,1.1753999999999993,0,5
CHEMBL168097,CC(=O)OC1=C2CCC3C(CCC4(C)C(=O)CCC34)C2(C)C=CC1=O,62.0,7.2076083105017466,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA490>,342.43500000000006,3.7542000000000026,0,4
CHEMBL65328,Cc1ccc(C(C2Cc3ccccc3O2)n2cncn2)cc1,96.8,7.014124642691606,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA500>,291.35400000000004,3.179620000000001,0,3
CHEMBL3349856,C[C@]12CCC[C@@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,859.01,6.066001780383496,<rdkit.Chem.rdchem.Mol object at 0x000002235F1EA570>,288.43100000000004,3.8792000000000035,1,2
